source_dataset,title,category,brand,price,currency,description
branded_bottoms_resale,Kapital Corduroy Bell Bottom Pants Size 3,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,kapital studs pocket cargo short pants,bottoms,Kapital,364,USD,[]
branded_bottoms_resale,Stylish and Comfortable Linen Pants for Summer,bottoms,Kapital,510,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Chino Pants in Good Condition,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Vintage Black Linen Jumpsuit for Men and Women,bottoms,Kapital,686,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Distressed Boro Jeans,bottoms,Kapital,140,USD,[]
branded_bottoms_resale,FINAL DROP🏴‍☠️ Kapital Hippie Jeans,bottoms,Kapital,975,USD,[]
branded_bottoms_resale,Kapital Kountry Okagilly Skeleton Bones Denim Jeans -Size 36,bottoms,Kapital,549,USD,[]
branded_bottoms_resale,Kapital corduroy × denim 2TONE gypsy flare pants 36inch,bottoms,Kapital,325,USD,[]
branded_bottoms_resale,Denim Cargo Sweatpants Light Wash,bottoms,Kapital,315,USD,['kapital']
branded_bottoms_resale,VINTAGE EDWIN 505 SELVEDGE FADED & RUSTY DISTRESSED DENIM🎌,bottoms,Kapital,165,USD,"['streetwear', 'vintage', 'designer', 'rare', 'punk', 'japanesebrand', 'kapital', 'distresseddenim', 'art', 'edwin']"
branded_bottoms_resale,VINTAGE EDWIN 505 SELVEDGE RUSTY DISTRESSED DENIM,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,Back Bone The Basis Black Flared Denim,bottoms,Kapital,166,USD,[]
branded_bottoms_resale,Ripped Bermuda Shorts Havana Brown,bottoms,Kapital,867,USD,[]
branded_bottoms_resale,Kapital Corduroy Cargo Work Pants,bottoms,Kapital,157,USD,[]
branded_bottoms_resale,VINTAGE EDWIN 505Z SELVEDGE RUSTY JAPANASE DISTRESSED DENIM,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,45rpm - Vintage Washed Selvedge Denim,bottoms,Kapital,200,USD,[]
branded_bottoms_resale,Kapital Sarouel Nouvelle pants,bottoms,Kapital,155,USD,"['isseymiyake', 'japanesebrand', 'kapital', 'visvim', 'yohjiyamamoto', 'lgb', 'ifsixwasnine', 'kmrii']"
branded_bottoms_resale,🐎 Straight Denim,bottoms,Kapital,195,USD,[]
branded_bottoms_resale,Vintage Style Overalls in Antique Fabric,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Striped Loose Waist Shorts,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital EK-568 Japanese Style Denim Piece,bottoms,Kapital,564,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Harajuku Harem Pants with Patches,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Gray Trousers for Casual Wear,bottoms,Kapital,686,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Capital Striped Pants Skirt in Excellent Condition,bottoms,Kapital,448,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Checkered Jumpsuit with Straps,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Cotton Linen Skirt Pants - dmc,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital camera corduroy pants,bottoms,Kapital,232,USD,"['supreme', 'hype', 'rafsimons', 'stussy', 'kapital', 'helmutlang', 'visvim', 'yohjiyamamoto', 'kapitalkountry', 'issymiyake']"
branded_bottoms_resale,Vintage Levi's 527 Bootcut Denim Pants,bottoms,Levi's,200,USD,"['hype', 'streetwear', 'vintage', 'hysteric', 'balenciaga', 'undercover', 'numbernine', 'kapital', '45rpm', 'edwin']"
branded_bottoms_resale,VINTAGE WRANGLER SELVEDGE BAGGY DISTRESSED DENIM,bottoms,Kapital,155,USD,"['streetwear', 'vintage', 'designer', 'rare', 'punk', 'japanesebrand', 'wrangler', 'art']"
branded_bottoms_resale,💥Kapital Japanese brand blue colour denim pant,bottoms,Kapital,558,USD,[]
branded_bottoms_resale,💥Kapital buckle back selvedge bootcut denim pant,bottoms,Kapital,558,USD,[]
branded_bottoms_resale,Vintage 45rpm Washed Slim Straight Denim,bottoms,Kapital,128,USD,[]
branded_bottoms_resale,Vintage Full Count Button Fly Selvedge Distressed Denim,bottoms,Kapital,165,USD,"['streetwear', 'vintage', 'rare', 'japanesebrand', 'kapital', 'distresseddenim', 'fullcount', 'momotaro', 'cyber23']"
branded_bottoms_resale,Kapital Japan Denim Jeans Size 1,bottoms,Kapital,173,USD,[]
branded_bottoms_resale,kapital 14oz Black x Black Denim Nouvelle Shuttle Pants,bottoms,Kapital,350,USD,[]
branded_bottoms_resale,Kapital boot cut camera bag pants,bottoms,Kapital,160,USD,[]
branded_bottoms_resale,Vintage Kapital Kountry Redux One on One Buckle Back,bottoms,Kapital,595,USD,[]
branded_bottoms_resale,Kapital jeans made in Japan 🇯🇵,bottoms,Kapital,444,USD,[]
branded_bottoms_resale,90s FLARE KAPITAL SELVEDGE STAR HIPPIE INSANE REMAKE.💥,bottoms,Kapital,999,USD,[]
branded_bottoms_resale,Kapital sarouel pants.,bottoms,Kapital,180,USD,[]
branded_bottoms_resale,Kapital Zipang Island Asymmetric Wide Leg Denim Pants,bottoms,Kapital,165,USD,"['isseymiyake', 'undercover', 'visvim', 'commedesgarcons', 'margiela', 'junyawatanabe', 'hystericglamour', 'yohjiyamamoto', 'kapitalglobal', 'gaultier']"
branded_bottoms_resale,Kapital Easy Beach Go Pant,bottoms,Kapital,180,USD,[]
branded_bottoms_resale,JEANS 😢FINAL DROP😢KAPITAL OKAYAMA,bottoms,Kapital,720,USD,"['vintage', 'bape', 'chromehearts', 'amiri', 'kapital', 'grailed', 'springbreak22']"
branded_bottoms_resale,Kapital Combed Burberry News Newspaper Easy Shorts size 4,bottoms,Kapital,290,USD,[]
branded_bottoms_resale,Kapital Boro 14oz Patched Jeans,bottoms,Kapital,595,USD,[]
branded_bottoms_resale,VINTAGE WRANGLER SELVEDGE FADED & RUSTY DISTRESSED DENIM🎌,bottoms,Kapital,165,USD,"['streetwear', 'vintage', 'rare', 'japanesebrand', 'wrangler', 'kapital', 'art', 'baggy', 'deisgner', 'ifsixwasnine']"
branded_bottoms_resale,Vintage ripped Levi’s lot 502 big E selvedge denim,bottoms,Levi's,215,USD,"['japan', 'evisu', 'selvedge', 'ironheart', 'momotaro', 'nude', 'studiodartisan', 'flathead', 'levisselvedge']"
branded_bottoms_resale,Kapital Size XL Pants 2505-Nextarrow,bottoms,Kapital,355,USD,[]
branded_bottoms_resale,Kapital Thorn embroidery patch jeans 2505-Nextarrow,bottoms,Kapital,323,USD,[]
branded_bottoms_resale,14oz Crazy Okabilly El Paso Denim,bottoms,Kapital,1400,USD,"['jeans', 'patchwork', 'smiley', 'boro']"
branded_bottoms_resale,Kapital Liberty Hickory Fatigue Buggy Pants Rushfield Remake,bottoms,Kapital,595,USD,[]
branded_bottoms_resale,Yoshitomo Nara X Lolita Jeans Handcrafted Denim CroppedPants,bottoms,Kapital,150,USD,[]
branded_bottoms_resale,😢FINAL DROP😢KAPITAL OKAYAMA,bottoms,Kapital,226,USD,"['vintage', 'kapital', 'grailed', 'springbreak22']"
branded_bottoms_resale,FLARE EDWIN XV BUCKLE BACK PUNK STYLE DISTRESSED DENIM☠️,bottoms,Kapital,165,USD,"['streetwear', 'designer', 'punk', 'japanesebrand', 'kapital', 'distresseddenim', 'art', 'edwin', 'cyber24']"
branded_bottoms_resale,Uniqlo Selvedge Distressed Style Kapitals,bottoms,Kapital,50,USD,"['rhude', 'kapital', 'pyrex', 'evisu', 'mastermind', 'noah', 'mitchelness', 'uniqlohystericglamour', 'uniqlounderground', 'uniqloselvedges']"
branded_bottoms_resale,Vintage Japanese Brand Printed Spell Out Ripped Jeans,bottoms,Kapital,145,USD,[]
branded_bottoms_resale,Twist Leg Shoecut Blue Way Japan Distressed Jeans,bottoms,Kapital,115,USD,"['jeans', 'denim', 'prada', 'amiri', 'thrashed', 'distressed', 'julius', 'pronto', 'akagami', 'grailsale']"
branded_bottoms_resale,VINTAGE EDWIN 505 SELVEDGE FADED RUSTY DISTRESSED DENIM,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,Size 31x27 Kapital High Rise Blue Jean Tapered Leg Katsuragi,bottoms,Kapital,250,USD,[]
branded_bottoms_resale,Vintage EDDIE BAUER Selvedge Jeans Distressed Denim,bottoms,Kapital,150,USD,[]
branded_bottoms_resale,Kapital Gem pants,bottoms,Kapital,2088,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Semantic design Perfect Distressed wash denim made in japan,bottoms,Kapital,125,USD,[]
branded_bottoms_resale,Rare sunaokurawa by Issey miyake Western Distressed Denim,bottoms,Kapital,180,USD,[]
branded_bottoms_resale,Kapital Green Patchwork Denim Jeans 34,bottoms,Kapital,450,USD,[]
branded_bottoms_resale,Cargo pants,bottoms,Kapital,325,USD,[]
branded_bottoms_resale,Kapital 5P Okabilly Coneybowy Gypsy Patch Jeans 34,bottoms,Kapital,650,USD,[]
branded_bottoms_resale,Kapital Linen Pants White,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,🐎 Sweatpants,bottoms,Kapital,225,USD,[]
branded_bottoms_resale,Kapital Classic Vintage Casual Pants,bottoms,Kapital,355,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Wash Denim Pants Size 38,bottoms,Kapital,720,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Kapital Wide Leg Trousers with Unique Design,bottoms,Kapital,680,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Japanese Kapital Oversized Utility Pants Size S,bottoms,Kapital,618,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,Sashiko & Boro Patchwork Selvedge Denim,bottoms,Kapital,450,USD,"['japan', 'jeans', 'denim', 'kapital', 'patchwork', 'indigo', 'archive', 'selvedge', 'boro', 'sashiko']"
branded_bottoms_resale,KAPITAL Ripstop Nouvelle Shuttle Pants Black / Orange 34,bottoms,Kapital,260,USD,"['japan', 'archive']"
branded_bottoms_resale,Kapital Back Pocket Cargo Pants Olive Size 2,bottoms,Kapital,85,USD,[]
branded_bottoms_resale,✅Kapital bone denim shorts stk 32inch,bottoms,Kapital,1160,USD,[]
branded_bottoms_resale,Kapital Kountry Sweatpants,bottoms,Kapital,675,USD,[]
branded_bottoms_resale,Japanese Brand Cube Sugar engineered garment design,bottoms,Kapital,150,USD,"['supreme', 'streetwear', 'isseymiyake', 'nike', 'japanesebrand', 'kapital', 'yohji', 'kapitalcountry', 'amekama', 'gcw23']"
branded_bottoms_resale,Double Knee Studded Jean Shorts Indigo,bottoms,Kapital,1709,USD,[]
branded_bottoms_resale,Kapital Boro Sashiko Patchwork Denim Selvedge Reworked Fit,bottoms,Kapital,799,USD,"['kapital', 'patchwork', 'selvedge', 'kapitalkountry', 'kapitalboro', 'fromthearchive', 'borosashiko', 'statementpants']"
branded_bottoms_resale,Kapital Kountry Patchwork Denim pants,bottoms,Kapital,350,USD,[]
branded_bottoms_resale,Kapital Button Down Pants,bottoms,Kapital,162,USD,[]
branded_bottoms_resale,Kapital Cisco distressed black denim,bottoms,Kapital,400,USD,[]
branded_bottoms_resale,Kapital Monkey CISCO Speakeasy Distressed Denim,bottoms,Kapital,1100,USD,[]
branded_bottoms_resale,Kapital Cargo Wide Leg Pants,bottoms,Kapital,612,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,GOOD LIFE WORKS BALLON PANTS,bottoms,Kapital,120,USD,"['streetwear', 'isseymiyake', 'undercover', 'kapital', 'hystericglamour', 'yohjiyamamoto', 'japanesestyle', 'beutybeast', 'grailsale', 'elsummer']"
branded_bottoms_resale,Kapital Clown Linen Waist Cotton Pants Camel,bottoms,Kapital,124,USD,[]
branded_bottoms_resale,Kapital Denim Jeans,bottoms,Kapital,300,USD,[]
branded_bottoms_resale,kapital Flare Jeans Patchwork Hippie Insane,bottoms,Kapital,1250,USD,[]
branded_bottoms_resale,Kapital Liberty Hickory Fatigue Buggy Pants Rushfield Remake,bottoms,Kapital,592,USD,[]
branded_bottoms_resale,Kapital Liberty Hickory Fatigue Buggy Pants Rushfield Remake,bottoms,Kapital,592,USD,[]
branded_bottoms_resale,Kapital Denim Jeans,bottoms,Kapital,215,USD,"['supreme', 'isseymiyake', 'japan', 'madeinjapan', 'balenciaga', 'undercover', 'kapital', 'commedesgarcons', 'archive', 'junyawatanabe']"
branded_bottoms_resale,Journal Standard Patchwork Jeans Looklike Kapital,bottoms,Kapital,169,USD,[]
branded_bottoms_resale,Crown Holder Japan Baggy Embellish Black Jeans,bottoms,Kapital,185,USD,[]
branded_bottoms_resale,JAPAN BRAND ETERNAL DISTRESS DESIGN,bottoms,Kapital,184,USD,"['evisu', 'supremebox']"
branded_bottoms_resale,Kapital Sarouel Mens Wide Leg Indigo Denim Pants,bottoms,Kapital,234,USD,"['undercover', 'kapital', 'junyawatanabe', 'capital', 'widelegjeans', 'widelegpants', 'lgb', 'goa', 'ifsixwasnine', 'indigopants']"
branded_bottoms_resale,CRAZY VINTAGE EDWIN JEANS VERY RARE,bottoms,Kapital,340,USD,[]
branded_bottoms_resale,Vintage Gumu Distressed Jeans,bottoms,Kapital,340,USD,[]
branded_bottoms_resale,Kapital Factory Chino Pants,bottoms,Kapital,215,USD,[]
branded_bottoms_resale,🇯🇵 IfSixWasNine style flared bootcut Camel Road Denim Jeans,bottoms,Kapital,108,USD,"['scab', 'hystericglamour', 'tornadomart', 'bootcutjeans', 'goa', 'flarejeans', 'ifsixwasnine', 'kmrii', '14thaddiction']"
branded_bottoms_resale,Kapital 12.5 Oz Denim Mexican Black Tie 5p Okagilly,bottoms,Kapital,495,USD,[]
branded_bottoms_resale,45Rpm Distressed Denim Jeans,bottoms,Kapital,135,USD,"['streetwear', 'vintage', 'rare', 'japanesebrand', 'distresseddenim', 'selvedgedenim', '45rpm']"
branded_bottoms_resale,VINTAGE WAREHOUSE 800 SELVEDGE BUTTON FLY DISTRESSED DENIM🎌,bottoms,Kapital,185,USD,"['streetwear', 'vintage', 'designer', 'rare', 'punk', 'japanesebrand', 'kapital', 'distresseddenim', 'art', 'warehouse']"
branded_bottoms_resale,Vintage Orslow Fatigue Pants Buckle Back Dyed,bottoms,Kapital,178,USD,[]
branded_bottoms_resale,Brand New Kapital 14oz rat flare denim with patchwork,bottoms,Kapital,450,USD,"['designer', 'rare', 'denim', 'japanese', 'kapital', 'boro', 'sashiko']"
branded_bottoms_resale,Musinsa STANDART cotton wide balloon Pants,bottoms,Kapital,120,USD,[]
branded_bottoms_resale,KAPITAL KOUNTRY Laundry Sweatpants,bottoms,Kapital,310,USD,"['kapital', 'sweatpants', 'kountry', 'trendy', 'flared']"
branded_bottoms_resale,Kapital Liberty Hickory Fatigue Buggy Pants Rushfield Remake,bottoms,Kapital,595,USD,[]
branded_bottoms_resale,Kapital 30 Back hair brushed back flared KOUNTRY sweatpants,bottoms,Kapital,395,USD,[]
branded_bottoms_resale,RUSTY SKULL BONES WILD LIFE JAPANESE DISTRESSED DENIM,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,Vintage Edwin Selvedge Distress Clawmark Buckle Back Jeans,bottoms,Kapital,199,USD,"['streetwear', 'y2k', 'undercover', 'kapital', 'hystericglamour', 'edwin', 'ppfm', 'selvedgejeans', 'tornadomart', 'ifsixwasnine']"
branded_bottoms_resale,[size3] KAPITAL Smooth Jersey TH.D.D. Track Pants,bottoms,Kapital,280,USD,[]
branded_bottoms_resale,RARE EDWIN BUFFALO BUCKLE BACK SELVEDGE DISTRESSED DENIM☠️🎌,bottoms,Kapital,165,USD,"['streetwear', 'vintage', 'designer', 'rare', 'punk', 'japanesebrand', 'kapital', 'distresseddenim', 'edwin', 'ifsixwasnine']"
branded_bottoms_resale,Kapital Denim Pants Black,bottoms,Kapital,601,USD,[]
branded_bottoms_resale,Kapital IfSixWasNine Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,65,USD,"['y2k', 'balenciaga', 'undercover', 'commedesgarcons', 'yohjiyamamoto', 'tornadomart', 'junywatanabe', 'ifsixwasnine', 'legrandeblue', 'hustericglamur']"
branded_bottoms_resale,Kapital 7g knit gaudy flare pants size 1,bottoms,Kapital,419,USD,[]
branded_bottoms_resale,Kapital Denim Bone Shorts,bottoms,Kapital,800,USD,[]
branded_bottoms_resale,Kapital IfSixWasNine Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,70,USD,"['y2k', 'balenciaga', 'undercover', 'commedesgarcons', 'yohjiyamamoto', 'tornadomart', 'junywatanabe', 'ifsixwasnine', 'legrandeblue', 'hustericglamur']"
branded_bottoms_resale,Kapital Bone Pants,bottoms,Kapital,700,USD,[]
branded_bottoms_resale,Kapital Bone Shorts,bottoms,Kapital,850,USD,[]
branded_bottoms_resale,Kapital Stitch embroidered patch jeans,bottoms,Kapital,560,USD,"['supreme', 'saintlaurent', 'isseymiyake', 'balenciaga', 'undercover', 'rafsimons', 'amiri', 'kapital', 'visvim', 'yohji']"
branded_bottoms_resale,RARE 🔥 VINTAGE 1990s HANGTEN BONDAGE/CARGO PANTS,bottoms,Kapital,140,USD,"['isseymiyake', 'undercover', 'prada', 'carhartt', 'stussy', 'visvim', 'levis', 'dkny', 'ralph', 'russell']"
branded_bottoms_resale,Kapital Cotton Pants Indigo,bottoms,Kapital,145,USD,[]
branded_bottoms_resale,Kapital Red Eiger Saction Cargo,bottoms,Kapital,385,USD,[]
branded_bottoms_resale,Kapital Nouvelle Cotton Sarouel Pants Navy,bottoms,Kapital,145,USD,[]
branded_bottoms_resale,IfSixWasNine Kapital Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,70,USD,[]
branded_bottoms_resale,Vintage Patchwork Jeans Global Work Regular Distressed Denim,bottoms,Kapital,200,USD,[]
branded_bottoms_resale,KAPITAL cotton linen cargo pants,bottoms,Kapital,200,USD,[]
branded_bottoms_resale,Kapital White Denim Cotton Straight Pants,bottoms,Kapital,103,USD,[]
branded_bottoms_resale,Kapital Denim Straight Pants Indigo,bottoms,Kapital,103,USD,[]
branded_bottoms_resale,Anchor Denim Shorts,bottoms,Kapital,115,USD,[]
branded_bottoms_resale,Striped Pants,bottoms,Kapital,65,USD,[]
branded_bottoms_resale,bottoms.cargo shorts,bottoms,Kapital,1400,USD,[]
branded_bottoms_resale,Cargo Pants,bottoms,Kapital,225,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants Beige,bottoms,Kapital,124,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants White,bottoms,Kapital,124,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants Indigo,bottoms,Kapital,124,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants Grey Striped,bottoms,Kapital,145,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants Camel,bottoms,Kapital,145,USD,[]
branded_bottoms_resale,Kapital Cotton Straight Pants White Stripe,bottoms,Kapital,165,USD,[]
branded_bottoms_resale,Kapital Polyester Straight Pants Khaki,bottoms,Kapital,186,USD,[]
branded_bottoms_resale,RARE IfSixWasNine Kapital LGB style baggy jeans Y2K,bottoms,Kapital,70,USD,[]
branded_bottoms_resale,RARE IfSixWasNine Kapital LGB style flared jeans Y2K,bottoms,Kapital,65,USD,[]
branded_bottoms_resale,90s Rusty Style Nicole Club Men Bootcut 💥❗️,bottoms,Kapital,199,USD,[]
branded_bottoms_resale,Kapital Aztec Print Corduroy Pants,bottoms,Kapital,150,USD,[]
branded_bottoms_resale,Vintage Edwin 503 Distress Faded Clawmark Denim Jeans,bottoms,Kapital,199,USD,"['streetwear', 'y2k', 'undercover', 'kapital', 'julius', 'hystericglamour', 'edwin', 'ppfm', 'tornadomart', 'ifsixwasnine']"
branded_bottoms_resale,Kapital 12.5oz Denim 5P Rat Flare Pants (BEAUTIFUL WORLD),bottoms,Kapital,2950,USD,[]
branded_bottoms_resale,Kapital Nouvelle Cotton Pants Khaki,bottoms,Kapital,186,USD,[]
branded_bottoms_resale,Kapital Kountry Sweatpants NWT,bottoms,Kapital,650,USD,[]
branded_bottoms_resale,Kapital Cotton Sarouel Pants Brown,bottoms,Kapital,207,USD,[]
branded_bottoms_resale,Flare 💥 Vintage 9os Edwin Blue Trip Twist Leg 💥❗️,bottoms,Kapital,150,USD,[]
branded_bottoms_resale,Double Waist Gumu International 💥❗️,bottoms,Kapital,150,USD,[]
branded_bottoms_resale,Kapital Century Denim Pants Boro Sashiko Crash Gray,bottoms,Kapital,600,USD,[]
branded_bottoms_resale,IfSixWasNine Kapital Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,65,USD,[]
branded_bottoms_resale,Kapital IfSixWasNine Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,60,USD,"['y2k', 'balenciaga', 'undercover', 'commedesgarcons', 'yohjiyamamoto', 'tornadomart', 'junywatanabe', 'ifsixwasnine', 'legrandeblue', 'hustericglamur']"
branded_bottoms_resale,Kapital IfSixWasNine Hysteric Glamour style flared jeans Y2K,bottoms,Kapital,65,USD,"['y2k', 'balenciaga', 'undercover', 'commedesgarcons', 'yohjiyamamoto', 'tornadomart', 'junywatanabe', 'ifsixwasnine', 'legrandeblue', 'hustericglamur']"
